x,z,level,in_memory,status,full_status,accessible_ready,ticking_ready,entity_ticking_ready,ticket,spawning,block_entity_count,ticking_ticket,ticking_level,block_ticks,fluid_ticks
3,-9,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-8,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-7,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-6,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-5,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-4,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-3,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-2,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-1,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,0,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,1,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,2,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,3,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,4,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,5,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,6,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,7,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,8,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,9,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,10,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,11,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,12,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-28,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-27,36,true,minecraft:biomes,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-37,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-36,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-26,36,true,minecraft:biomes,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-25,36,true,minecraft:biomes,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-35,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-34,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-24,36,true,minecraft:biomes,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-23,36,true,minecraft:biomes,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-33,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-32,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-22,36,true,minecraft:biomes,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-21,36,true,minecraft:biomes,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-31,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-30,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-20,36,true,minecraft:biomes,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-19,36,true,minecraft:biomes,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-29,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-28,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-18,36,true,minecraft:biomes,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-17,36,true,minecraft:biomes,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-27,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-26,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-16,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-15,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-25,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-24,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-14,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-23,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-22,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-12,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-11,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-21,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-20,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-10,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-9,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-19,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-18,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-8,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-7,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-17,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-16,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-6,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-5,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-15,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-14,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-4,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-3,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-13,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-12,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-2,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-1,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,0,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,1,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,2,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,3,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,4,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,5,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,6,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,7,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,8,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,9,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,10,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,11,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,12,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-37,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-36,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-35,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-34,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-33,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-32,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-31,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-30,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-29,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-28,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-27,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-26,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-25,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-24,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-23,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-22,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-21,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-20,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-19,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-18,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-17,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-16,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-15,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-14,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-13,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-12,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-29,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-29,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-28,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-27,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-26,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-25,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-24,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-23,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-22,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-21,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-20,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-19,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-18,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-17,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-16,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-15,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-14,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-13,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-12,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-11,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-10,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-9,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-8,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-7,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-5,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-4,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-3,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-2,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-1,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,0,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,1,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,2,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,3,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,4,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,5,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,7,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,8,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,9,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,10,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,11,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,12,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,13,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-29,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-28,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-37,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-27,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-26,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-36,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-35,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-25,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-24,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-34,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-33,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-23,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-22,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-32,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-31,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-21,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-20,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-30,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-29,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-19,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-18,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-28,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-27,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-17,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-16,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-26,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-25,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-15,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-14,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-24,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-23,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-13,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-12,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-22,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-21,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-11,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-10,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-20,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-19,-30,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
